14 01 17  21 56 33  39769
14 01 17  21 57 03  39782
14 01 17  21 57 33  39786
14 01 17  21 58 03  39787
14 01 17  21 58 33  39792
14 01 17  21 59 02  39803
14 01 17  21 59 32  39802
14 01 17  22 00 02  39810
14 01 17  22 00 32  39802
14 01 17  22 01 02  39825
14 01 17  22 01 32  39838
14 01 17  22 02 02  39835
14 01 17  22 02 32  39851
14 01 17  22 03 03  39846
14 01 17  22 03 33  39849
14 01 17  22 04 03  39856
14 01 17  22 04 33  39863
14 01 17  22 05 03  39881
14 01 17  22 05 33  39874
14 01 17  22 06 02  39883
14 01 17  22 06 32  39893
14 01 17  22 07 03  39889
14 01 17  22 07 33  39901
14 01 17  22 08 03  39912
14 01 17  22 08 33  39897
14 01 17  22 09 03  39908
14 01 17  22 09 33  39905
14 01 17  22 10 02  39918
14 01 17  22 10 32  39922
14 01 17  22 11 02  39931
14 01 17  22 11 32  39939
14 01 17  22 12 02  39941
14 01 17  22 12 32  39935
14 01 17  22 13 03  39968
14 01 17  22 13 33  39958
14 01 17  22 14 02  39963
14 01 17  22 14 32  39971
14 01 17  22 15 02  39973
14 01 17  22 15 32  39984
14 01 17  22 16 02  39992
14 01 17  22 16 32  39995
14 01 17  22 17 03  39998
14 01 17  22 17 33  40000
14 01 17  22 18 03  40010
14 01 17  22 18 33  40024
14 01 17  22 19 03  40024
14 01 17  22 19 33  40029
14 01 17  22 20 02  40027
14 01 17  22 20 32  40038
14 01 17  22 21 02  40050
14 01 17  22 21 32  40044
14 01 17  22 22 02  40051
14 01 17  22 22 32  40067
14 01 17  22 23 02  40086
14 01 17  22 23 32  40083
14 01 17  22 24 03  40090
14 01 17  22 24 33  40090
14 01 17  22 25 03  40090
14 01 17  22 25 33  40099
14 01 17  22 26 03  40107
14 01 17  22 26 33  40104
14 01 17  22 27 02  40105
14 01 17  22 27 32  40102
14 01 17  22 28 02  40121
14 01 17  22 28 32  40128
14 01 17  22 29 02  40136
14 01 17  22 29 32  40142
14 01 17  22 30 03  40147
14 01 17  22 30 33  40151
14 01 17  22 31 03  40163
14 01 17  22 31 33  40185
14 01 17  22 32 03  40168
14 01 17  22 32 33  40168
14 01 17  22 33 02  40180
14 01 17  22 33 32  40182
14 01 17  22 34 02  40191
14 01 17  22 34 32  40196
14 01 17  22 35 02  40212
14 01 17  22 35 32  40194
14 01 17  22 36 02  40221
14 01 17  22 36 32  40218
14 01 17  22 37 03  40229
14 01 17  22 37 33  40227
14 01 17  22 38 03  40239
14 01 17  22 38 33  40241
14 01 17  22 39 03  40253
14 01 17  22 39 33  40255
14 01 17  22 40 02  40268
14 01 17  22 40 32  40282
14 01 17  22 41 02  40276
14 01 17  22 41 32  40284
14 01 17  22 42 03  40286
14 01 17  22 42 33  40279
14 01 17  22 43 02  40296
14 01 17  22 43 32  40299
14 01 17  22 44 02  40307
14 01 17  22 44 32  40305
14 01 17  22 45 02  40309
14 01 17  22 45 32  40332
14 01 17  22 46 03  40333
14 01 17  22 46 33  40343
14 01 17  22 47 02  40340
14 01 17  22 47 32  40348
14 01 17  22 48 02  40346
14 01 17  22 48 32  40352
14 01 17  22 49 03  40372
14 01 17  22 49 33  40373
14 01 17  22 50 03  40378
14 01 17  22 50 33  40390
14 01 17  22 51 03  40395
14 01 17  22 51 33  40400
14 01 17  22 52 02  40401
14 01 17  22 52 32  40397
14 01 17  22 53 02  40414
14 01 17  22 53 32  40418
14 01 17  22 54 02  40418
14 01 17  22 54 32  40446
14 01 17  22 55 02  40423
14 01 17  22 55 32  40451
14 01 17  22 56 03  40444
14 01 17  22 56 33  40453
14 01 17  22 57 03  40452
14 01 17  22 57 33  40465
14 01 17  22 58 03  40472
14 01 17  22 58 33  40480
14 01 17  22 59 02  40490
14 01 17  22 59 32  40495
14 01 17  23 00 02  40500
14 01 17  23 00 32  40488
14 01 17  23 01 02  40496
14 01 17  23 01 32  40499
14 01 17  23 02 02  40514
14 01 17  23 02 32  40516
14 01 17  23 03 03  40528
14 01 17  23 03 33  40527
14 01 17  23 04 02  40546
14 01 17  23 04 32  40549
14 01 17  23 05 02  40553
14 01 17  23 05 32  40568
14 01 17  23 06 02  40571
14 01 17  23 06 32  40557
14 01 17  23 07 03  40557
14 01 17  23 07 33  40568
14 01 17  23 08 03  40580
14 01 17  23 08 33  40582
14 01 17  23 09 03  40596
14 01 17  23 09 33  40595
14 01 17  23 10 02  40616
14 01 17  23 10 32  40610
14 01 17  23 11 02  40610
14 01 17  23 11 32  40618
14 01 17  23 12 02  40624
14 01 17  23 12 32  40640
14 01 17  23 13 02  40644
14 01 17  23 13 32  40646
14 01 17  23 14 03  40649
14 01 17  23 14 33  40652
14 01 17  23 15 03  40662
14 01 17  23 15 33  40665
14 01 17  23 16 03  40674
14 01 17  23 16 33  40678
14 01 17  23 17 02  40676
14 01 17  23 17 32  40685
14 01 17  23 18 02  40694
14 01 17  23 18 32  40709
14 01 17  23 19 02  40706
14 01 17  23 19 32  40700
14 01 17  23 20 02  40707
14 01 17  23 20 32  40722
14 01 17  23 21 03  40723
14 01 17  23 21 33  40731
14 01 17  23 22 03  40744
14 01 17  23 22 33  40746
14 01 17  23 23 02  40756
14 01 17  23 23 32  40769
14 01 17  23 24 02  40761
14 01 17  23 24 32  40787
14 01 17  23 25 02  40788
14 01 17  23 25 32  40790
14 01 17  23 26 02  40792
14 01 17  23 26 32  40793
14 01 17  23 27 03  40804
14 01 17  23 27 33  40810
14 01 17  23 28 03  40805
14 01 17  23 28 33  40820
14 01 17  23 29 02  40824
14 01 17  23 29 32  40828
14 01 17  23 30 02  40831
14 01 17  23 30 32  40847
14 01 17  23 31 02  40849
14 01 17  23 31 32  40860
14 01 17  23 32 02  40864
14 01 17  23 32 32  40859
14 01 17  23 33 03  40872
14 01 17  23 33 33  40887
14 01 17  23 34 03  40886
14 01 17  23 34 33  40881
14 01 17  23 35 03  40899
14 01 17  23 35 33  40898
14 01 17  23 36 02  40895
14 01 17  23 36 32  40910
14 01 17  23 37 02  40925
14 01 17  23 37 32  40918
14 01 17  23 38 02  40929
14 01 17  23 38 32  40926
14 01 17  23 39 02  40931
14 01 17  23 39 32  40938
14 01 17  23 40 02  40932
14 01 17  23 40 32  40949
14 01 17  23 41 02  40958
14 01 17  23 41 32  40966
14 01 17  23 42 03  40960
14 01 17  23 42 33  40964
14 01 17  23 43 03  40984
14 01 17  23 43 33  40989
14 01 17  23 44 02  40983
14 01 17  23 44 32  40987
14 01 17  23 45 02  40996
14 01 17  23 45 32  41006
14 01 17  23 46 02  41004
14 01 17  23 46 32  41012
14 01 17  23 47 02  41008
14 01 17  23 47 32  41013
14 01 17  23 48 03  41029
14 01 17  23 48 33  41038
14 01 17  23 49 02  41032
14 01 17  23 49 32  41032
14 01 17  23 50 02  41032
14 01 17  23 50 32  41061
14 01 17  23 51 03  41060
14 01 17  23 51 33  41050
14 01 17  23 52 03  41071
14 01 17  23 52 33  41079
14 01 17  23 53 02  41082
14 01 17  23 53 32  41092
14 01 17  23 54 02  41089
14 01 17  23 54 32  41089
14 01 17  23 55 02  41092
14 01 17  23 55 32  41103
14 01 17  23 56 02  41112
14 01 17  23 56 32  41113
14 01 17  23 57 03  41108
14 01 17  23 57 33  41109
14 01 17  23 58 03  41129
14 01 17  23 58 33  41130
14 01 17  23 59 02  41134
14 01 17  23 59 32  41140
14 01 18  00 00 02  41143
14 01 18  00 00 33  41158
14 01 18  00 01 03  41152
14 01 18  00 01 33  41147
14 01 18  00 02 03  41165
14 01 18  00 02 33  41167
14 01 18  00 03 03  41185
14 01 18  00 03 33  41173
14 01 18  00 04 04  41178
14 01 18  00 04 34  41189
14 01 18  00 05 04  41203
14 01 18  00 05 34  41205
14 01 18  00 06 03  41197
14 01 18  00 06 33  41208
14 01 18  00 07 03  41217
14 01 18  00 07 33  41223
14 01 18  00 08 03  41214
14 01 18  00 08 33  41227
14 01 18  00 09 03  41237
14 01 18  00 09 33  41234
14 01 18  00 10 04  41242
14 01 18  00 10 34  41246
14 01 18  00 11 04  41235
14 01 18  00 11 34  41255
14 01 18  00 12 04  41260
14 01 18  00 12 34  41264
14 01 18  00 13 03  41272
14 01 18  00 13 33  41281
14 01 18  00 14 03  41280
14 01 18  00 14 33  41284
14 01 18  00 15 03  41286
14 01 18  00 15 33  41287
14 01 18  00 16 03  41286
14 01 18  00 16 33  41291
14 01 18  00 17 04  41297
14 01 18  00 17 34  41311
14 01 18  00 18 04  41313
14 01 18  00 18 34  41305
14 01 18  00 19 03  41321
14 01 18  00 19 33  41310
14 01 18  00 20 03  41334
14 01 18  00 20 33  41337
14 01 18  00 21 04  41339
14 01 18  00 21 34  41349
14 01 18  00 22 04  41353
14 01 18  00 22 34  41346
14 01 18  00 23 03  41349
14 01 18  00 23 33  41360
14 01 18  00 24 03  41375
14 01 18  00 24 33  41362
14 01 18  00 25 03  41373
14 01 18  00 25 33  41374
14 01 18  00 26 04  41381
14 01 18  00 26 34  41389
14 01 18  00 27 04  41381
14 01 18  00 27 34  41384
14 01 18  00 28 03  41378
14 01 18  00 28 33  41400
14 01 18  00 29 03  41395
14 01 18  00 29 33  41403
14 01 18  00 30 03  41407
14 01 18  00 30 33  41411
14 01 18  00 31 03  41413
14 01 18  00 31 33  41418
14 01 18  00 32 04  41424
14 01 18  00 32 34  41428
14 01 18  00 33 04  41424
14 01 18  00 33 34  41439
14 01 18  00 34 03  41435
14 01 18  00 34 33  41447
14 01 18  00 35 03  41439
14 01 18  00 35 33  41449
14 01 18  00 36 03  41455
14 01 18  00 36 33  41457
14 01 18  00 37 03  41454
14 01 18  00 37 33  41468
14 01 18  00 38 03  41464
14 01 18  00 38 33  41475
14 01 18  00 39 04  41468
14 01 18  00 39 34  41479
14 01 18  00 40 04  41475
14 01 18  00 40 34  41493
14 01 18  00 41 03  41493
14 01 18  00 41 33  41492
14 01 18  00 42 03  41492
14 01 18  00 42 33  41496
14 01 18  00 43 03  41503
14 01 18  00 43 33  41511
14 01 18  00 44 03  41514
14 01 18  00 44 33  41524
14 01 18  00 45 04  41515
14 01 18  00 45 34  41511
14 01 18  00 46 03  41515
14 01 18  00 46 33  41533
14 01 18  00 47 03  41528
14 01 18  00 47 33  41523
14 01 18  00 48 03  41536
14 01 18  00 48 33  41541
14 01 18  00 49 04  41533
14 01 18  00 49 34  41534
14 01 18  00 50 04  41557
14 01 18  00 50 34  41542
14 01 18  00 51 04  41555
14 01 18  00 51 34  41562
14 01 18  00 52 03  41543
14 01 18  00 52 33  41552
14 01 18  00 53 03  41563
14 01 18  00 53 33  41574
14 01 18  00 54 03  41580
14 01 18  00 54 33  41568
14 01 18  00 55 03  41585
14 01 18  00 55 33  41587
14 01 18  00 56 05  41589
14 01 18  00 56 35  41590
14 01 18  00 57 03  41585
14 01 18  00 57 33  41584
14 01 18  00 58 03  41593
14 01 18  00 58 33  41587
14 01 18  00 59 03  41595
14 01 18  00 59 33  41604
14 01 18  01 00 04  41601
14 01 18  01 00 34  41609
14 01 18  01 01 04  41608
14 01 18  01 01 34  41622
14 01 18  01 02 03  41619
14 01 18  01 02 33  41619
14 01 18  01 03 03  41611
14 01 18  01 03 33  41623
14 01 18  01 04 03  41644
14 01 18  01 04 33  41636
14 01 18  01 05 03  41635
14 01 18  01 05 33  41650
14 01 18  01 06 03  41648
14 01 18  01 06 33  41647
14 01 18  01 07 03  41632
14 01 18  01 07 33  41627
14 01 18  01 08 03  41646
14 01 18  01 08 33  41654
14 01 18  01 09 03  41659
14 01 18  01 09 33  41657
14 01 18  01 10 03  41652
14 01 18  01 10 33  41666
14 01 18  01 11 04  41661
14 01 18  01 11 34  41660
14 01 18  01 12 04  41674
14 01 18  01 12 34  41661
14 01 18  01 13 03  41667
14 01 18  01 13 33  41678
14 01 18  01 14 03  41674
14 01 18  01 14 33  41673
14 01 18  01 15 03  41669
14 01 18  01 15 33  41682
14 01 18  01 16 03  41684
14 01 18  01 16 33  41682
14 01 18  01 17 03  41688
14 01 18  01 17 33  41686
14 01 18  01 18 04  41681
14 01 18  01 18 34  41697
14 01 18  01 19 04  41686
14 01 18  01 19 34  41701
14 01 18  01 20 03  41704
14 01 18  01 20 33  41690
14 01 18  01 21 03  41698
14 01 18  01 21 33  41704
14 01 18  01 22 03  41719
14 01 18  01 22 33  41714
14 01 18  01 23 03  41704
14 01 18  01 23 33  41716
14 01 18  01 24 03  41710
14 01 18  01 24 33  41702
14 01 18  01 25 04  41717
14 01 18  01 25 34  41714
14 01 18  01 26 03  41709
14 01 18  01 26 33  41709
14 01 18  01 27 03  41718
14 01 18  01 27 33  41724
14 01 18  01 28 03  41731
14 01 18  01 28 33  41722
14 01 18  01 29 03  41724
14 01 18  01 29 33  41734
14 01 18  01 30 03  41730
14 01 18  01 30 33  41728
14 01 18  01 31 04  41744
14 01 18  01 31 34  41739
14 01 18  01 32 04  41735
14 01 18  01 32 34  41749
14 01 18  01 33 03  41734
14 01 18  01 33 33  41747
14 01 18  01 34 03  41749
14 01 18  01 34 33  41746
14 01 18  01 35 03  41743
14 01 18  01 35 33  41744
14 01 18  01 36 03  41744
14 01 18  01 36 33  41738
14 01 18  01 37 03  41757
14 01 18  01 37 33  41752
14 01 18  01 38 04  41749
14 01 18  01 38 34  41750
14 01 18  01 39 04  41738
14 01 18  01 39 34  41757
14 01 18  01 40 03  41768
14 01 18  01 40 33  41752
14 01 18  01 41 03  41749
14 01 18  01 41 33  41744
14 01 18  01 42 03  41751
14 01 18  01 42 33  41755
14 01 18  01 43 03  41773
14 01 18  01 43 33  41763
14 01 18  01 44 03  41764
14 01 18  01 44 33  41744
14 01 18  01 45 04  41758
14 01 18  01 45 34  41774
14 01 18  01 46 03  41763
14 01 18  01 46 33  41764
14 01 18  01 47 03  41766
14 01 18  01 47 33  41767
14 01 18  01 48 03  41757
14 01 18  01 48 33  41768
14 01 18  01 49 03  41779
14 01 18  01 49 33  41762
14 01 18  01 50 03  41780
14 01 18  01 50 33  41778
14 01 18  01 51 04  41771
14 01 18  01 51 34  41777
14 01 18  01 52 04  41771
14 01 18  01 52 34  41782
14 01 18  01 53 03  41774
14 01 18  01 53 33  41777
14 01 18  01 54 03  41777
14 01 18  01 54 33  41792
14 01 18  01 55 03  41778
14 01 18  01 55 33  41774
14 01 18  01 56 03  41781
14 01 18  01 56 33  41783
14 01 18  01 57 03  41782
14 01 18  01 57 33  41775
14 01 18  01 58 04  41784
14 01 18  01 58 34  41780
14 01 18  01 59 03  41769
14 01 18  01 59 33  41766
14 01 18  02 00 03  41789
14 01 18  02 00 33  41761
14 01 18  02 01 03  41778
14 01 18  02 01 33  41781
14 01 18  02 02 03  41772
14 01 18  02 02 33  41775
14 01 18  02 03 03  41791
14 01 18  02 03 33  41773
14 01 18  02 04 04  41776
14 01 18  02 04 34  41782
14 01 18  02 05 04  41776
14 01 18  02 05 34  41779
14 01 18  02 06 03  41781
14 01 18  02 06 33  41783
14 01 18  02 07 03  41770
14 01 18  02 07 33  41779
14 01 18  02 08 03  41772
14 01 18  02 08 33  41769
14 01 18  02 09 03  41773
14 01 18  02 09 33  41780
14 01 18  02 10 03  41774
14 01 18  02 10 33  41783
14 01 18  02 11 04  41775
14 01 18  02 11 34  41763
14 01 18  02 12 03  41766
14 01 18  02 12 33  41765
14 01 18  02 13 03  41774
14 01 18  02 13 33  41767
14 01 18  02 14 03  41775
14 01 18  02 14 33  41773
14 01 18  02 15 03  41763
14 01 18  02 15 33  41754
14 01 18  02 16 03  41764
14 01 18  02 16 33  41759
14 01 18  02 17 03  41754
14 01 18  02 17 33  41757
14 01 18  02 18 04  41765
14 01 18  02 18 34  41772
14 01 18  02 19 03  41754
14 01 18  02 19 33  41759
14 01 18  02 20 03  41756
14 01 18  02 20 33  41755
14 01 18  02 21 03  41753
14 01 18  02 21 33  41750
14 01 18  02 22 03  41757
14 01 18  02 22 33  41750
14 01 18  02 23 03  41748
14 01 18  02 23 33  41736
14 01 18  02 24 04  41748
14 01 18  02 24 34  41748
14 01 18  02 25 04  41749
14 01 18  02 25 34  41734
14 01 18  02 26 03  41756
14 01 18  02 26 33  41743
14 01 18  02 27 03  41739
14 01 18  02 27 33  41740
14 01 18  02 28 03  41745
14 01 18  02 28 33  41752
14 01 18  02 29 03  41740
14 01 18  02 29 33  41727
14 01 18  02 30 03  41745
14 01 18  02 30 33  41735
14 01 18  02 31 04  41741
14 01 18  02 31 34  41734
14 01 18  02 32 03  41736
14 01 18  02 32 33  41724
14 01 18  02 33 03  41729
14 01 18  02 33 33  41737
14 01 18  02 34 03  41737
14 01 18  02 34 33  41731
14 01 18  02 35 03  41733
14 01 18  02 35 33  41724
14 01 18  02 36 03  41706
14 01 18  02 36 33  41719
14 01 18  02 37 03  41718
14 01 18  02 37 33  41724
14 01 18  02 38 04  41717
14 01 18  02 38 34  41717
14 01 18  02 39 03  41708
14 01 18  02 39 33  41698
14 01 18  02 40 03  41708
14 01 18  02 40 33  41720
14 01 18  02 41 03  41701
14 01 18  02 41 33  41691
14 01 18  02 42 03  41694
14 01 18  02 42 33  41688
14 01 18  02 43 03  41691
14 01 18  02 43 33  41688
14 01 18  02 44 04  41690
14 01 18  02 44 34  41684
14 01 18  02 45 03  41680
14 01 18  02 45 33  41680
14 01 18  02 46 03  41684
14 01 18  02 46 33  41675
14 01 18  02 47 03  41672
14 01 18  02 47 33  41677
14 01 18  02 48 03  41655
14 01 18  02 48 33  41659
14 01 18  02 49 03  41660
14 01 18  02 49 33  41664
14 01 18  02 50 03  41658
14 01 18  02 50 33  41647
14 01 18  02 51 04  41660
14 01 18  02 51 34  41633
14 01 18  02 52 03  41660
14 01 18  02 52 33  41659
14 01 18  02 53 03  41650
14 01 18  02 53 33  41637
14 01 18  02 54 03  41638
14 01 18  02 54 33  41639
14 01 18  02 55 03  41640
14 01 18  02 55 33  41641
14 01 18  02 56 03  41624
14 01 18  02 56 33  41627
14 01 18  02 57 04  41632
14 01 18  02 57 34  41611
14 01 18  02 58 03  41619
14 01 18  02 58 33  41607
14 01 18  02 59 03  41602
14 01 18  02 59 33  41623
14 01 18  03 00 03  41607
14 01 18  03 00 33  41602
14 01 18  03 01 03  41601
14 01 18  03 01 33  41600
14 01 18  03 02 03  41595
14 01 18  03 02 33  41598
14 01 18  03 03 03  41607
14 01 18  03 03 33  41593
14 01 18  03 04 04  41598
14 01 18  03 04 34  41588
14 01 18  03 05 03  41591
14 01 18  03 05 33  41579
14 01 18  03 06 03  41567
14 01 18  03 06 33  41564
14 01 18  03 07 03  41566
14 01 18  03 07 33  41571
14 01 18  03 08 03  41574
14 01 18  03 08 33  41570
14 01 18  03 09 03  41561
14 01 18  03 09 33  41571
14 01 18  03 10 04  41544
14 01 18  03 10 34  41546
14 01 18  03 11 03  41544
14 01 18  03 11 33  41525
14 01 18  03 12 03  41553
14 01 18  03 12 33  41537
14 01 18  03 13 03  41529
14 01 18  03 13 33  41518
14 01 18  03 14 03  41520
14 01 18  03 14 33  41528
14 01 18  03 15 03  41515
14 01 18  03 15 33  41524
14 01 18  03 16 03  41517
14 01 18  03 16 33  41514
14 01 18  03 17 03  41491
14 01 18  03 17 33  41495
14 01 18  03 18 04  41505
14 01 18  03 18 34  41502
14 01 18  03 19 03  41494
14 01 18  03 19 33  41466
14 01 18  03 20 03  41460
14 01 18  03 20 33  41472
14 01 18  03 21 03  41481
14 01 18  03 21 33  41476
14 01 18  03 22 03  41471
14 01 18  03 22 33  41471
14 01 18  03 23 03  41464
14 01 18  03 23 33  41459
14 01 18  03 24 03  41450
14 01 18  03 24 33  41440
14 01 18  03 25 04  41452
14 01 18  03 25 34  41444
14 01 18  03 26 03  41455
14 01 18  03 26 33  41439
14 01 18  03 27 03  41423
14 01 18  03 27 33  41417
14 01 18  03 28 03  41423
14 01 18  03 28 33  41422
14 01 18  03 29 03  41420
14 01 18  03 29 33  41408
14 01 18  03 30 03  41383
14 01 18  03 30 33  41408
14 01 18  03 31 03  41405
14 01 18  03 31 33  41396
14 01 18  03 32 03  41396
14 01 18  03 32 33  41382
14 01 18  03 33 03  41388
14 01 18  03 33 33  41390
14 01 18  03 34 03  41382
14 01 18  03 34 33  41372
14 01 18  03 35 03  41367
14 01 18  03 35 33  41359
14 01 18  03 36 03  41363
14 01 18  03 36 33  41355
14 01 18  03 37 03  41347
14 01 18  03 37 33  41335
14 01 18  03 38 04  41354
14 01 18  03 38 34  41345
14 01 18  03 39 03  41327
14 01 18  03 39 33  41336
14 01 18  03 40 03  41333
14 01 18  03 40 33  41315
14 01 18  03 41 03  41310
14 01 18  03 41 33  41309
14 01 18  03 42 03  41299
14 01 18  03 42 33  41297
14 01 18  03 43 03  41275
14 01 18  03 43 33  41290
14 01 18  03 44 03  41290
14 01 18  03 44 33  41283
14 01 18  03 45 03  41290
14 01 18  03 45 33  41282
14 01 18  03 46 03  41295
14 01 18  03 46 33  41273
14 01 18  03 47 03  41272
14 01 18  03 47 33  41271
14 01 18  03 48 03  41268
14 01 18  03 48 33  41241
14 01 18  03 49 03  41251
14 01 18  03 49 33  41246
14 01 18  03 50 03  41238
14 01 18  03 50 33  41235
14 01 18  03 51 04  41237
14 01 18  03 51 34  41232
14 01 18  03 52 03  41225
14 01 18  03 52 33  41221
14 01 18  03 53 03  41203
14 01 18  03 53 33  41216
14 01 18  03 54 03  41214
14 01 18  03 54 33  41192
14 01 18  03 55 03  41218
14 01 18  03 55 33  41203
14 01 18  03 56 03  41191
14 01 18  03 56 33  41182
14 01 18  03 57 03  41176
14 01 18  03 57 33  41171
14 01 18  03 58 03  41180
14 01 18  03 58 33  41170
14 01 18  03 59 03  41166
14 01 18  03 59 33  41156
14 01 18  04 00 03  41150
14 01 18  04 00 33  41152
14 01 18  04 01 03  41146
14 01 18  04 01 33  41141
14 01 18  04 02 03  41140
14 01 18  04 02 33  41122
14 01 18  04 03 03  41133
14 01 18  04 03 33  41125
14 01 18  04 04 04  41099
14 01 18  04 04 34  41100
14 01 18  04 05 03  41099
14 01 18  04 05 33  41102
14 01 18  04 06 03  41107
14 01 18  04 06 33  41105
14 01 18  04 07 03  41097
14 01 18  04 07 33  41070
14 01 18  04 08 03  41063
14 01 18  04 08 33  41066
14 01 18  04 09 03  41049
14 01 18  04 09 33  41036
14 01 18  04 10 03  41055
14 01 18  04 10 33  41030
14 01 18  04 11 03  41047
14 01 18  04 11 33  41031
14 01 18  04 12 03  41028
14 01 18  04 12 33  41026
14 01 18  04 13 03  41026
14 01 18  04 13 33  41012
14 01 18  04 14 03  41024
14 01 18  04 14 33  41018
14 01 18  04 15 03  40990
14 01 18  04 15 33  40988
14 01 18  04 16 03  40990
14 01 18  04 16 33  40993
14 01 18  04 17 03  40995
14 01 18  04 17 33  40979
14 01 18  04 18 03  40969
14 01 18  04 18 33  40952
14 01 18  04 19 03  40964
14 01 18  04 19 33  40961
14 01 18  04 20 03  40958
14 01 18  04 20 33  40963
14 01 18  04 21 03  40945
14 01 18  04 21 33  40941
14 01 18  04 22 03  40931
14 01 18  04 22 33  40915
14 01 18  04 23 03  40917
14 01 18  04 23 33  40902
14 01 18  04 24 04  40903
14 01 18  04 24 34  40906
14 01 18  04 25 03  40908
14 01 18  04 25 33  40892
14 01 18  04 26 03  40893
14 01 18  04 26 33  40886
14 01 18  04 27 03  40874
14 01 18  04 27 33  40868
14 01 18  04 28 03  40871
14 01 18  04 28 33  40853
14 01 18  04 29 03  40871
14 01 18  04 29 33  40845
14 01 18  04 30 03  40848
14 01 18  04 30 33  40851
14 01 18  04 31 03  40827
14 01 18  04 31 33  40818
14 01 18  04 32 03  40815
14 01 18  04 32 33  40798
14 01 18  04 33 03  40816
14 01 18  04 33 33  40801
14 01 18  04 34 03  40795
14 01 18  04 34 33  40780
14 01 18  04 35 03  40794
14 01 18  04 35 33  40778
14 01 18  04 36 03  40788
14 01 18  04 36 33  40754
14 01 18  04 37 03  40766
14 01 18  04 37 33  40756
14 01 18  04 38 03  40757
14 01 18  04 38 33  40755
14 01 18  04 39 03  40753
14 01 18  04 39 33  40727
14 01 18  04 40 03  40724
14 01 18  04 40 33  40724
14 01 18  04 41 03  40712
14 01 18  04 41 33  40716
14 01 18  04 42 03  40709
14 01 18  04 42 33  40711
14 01 18  04 43 03  40695
14 01 18  04 43 33  40696
14 01 18  04 44 03  40704
14 01 18  04 44 33  40669
14 01 18  04 45 03  40687
14 01 18  04 45 33  40661
14 01 18  04 46 03  40652
14 01 18  04 46 33  40655
14 01 18  04 47 03  40660
14 01 18  04 47 33  40659
14 01 18  04 48 03  40641
14 01 18  04 48 33  40622
14 01 18  04 49 03  40623
14 01 18  04 49 33  40622
14 01 18  04 50 03  40624
14 01 18  04 50 33  40597
14 01 18  04 51 03  40581
14 01 18  04 51 33  40599
14 01 18  04 52 03  40598
14 01 18  04 52 33  40590
14 01 18  04 53 03  40589
14 01 18  04 53 33  40577
14 01 18  04 54 03  40566
14 01 18  04 54 33  40577
14 01 18  04 55 03  40558
14 01 18  04 55 33  40565
14 01 18  04 56 03  40552
14 01 18  04 56 33  40540
14 01 18  04 57 03  40553
14 01 18  04 57 33  40532
14 01 18  04 58 03  40510
14 01 18  04 58 33  40532
14 01 18  04 59 03  40502
14 01 18  04 59 33  40513
14 01 18  05 00 03  40501
14 01 18  05 00 33  40494
14 01 18  05 01 03  40496
14 01 18  05 01 33  40485
14 01 18  05 02 03  40485
14 01 18  05 02 33  40475
14 01 18  05 03 03  40467
14 01 18  05 03 33  40459
14 01 18  05 04 03  40480
14 01 18  05 04 33  40451
14 01 18  05 05 03  40444
14 01 18  05 05 33  40453
14 01 18  05 06 03  40449
14 01 18  05 06 33  40437
14 01 18  05 07 03  40412
14 01 18  05 07 33  40414
14 01 18  05 08 03  40406
14 01 18  05 08 33  40397
14 01 18  05 09 03  40400
14 01 18  05 09 33  40411
14 01 18  05 10 03  40383
14 01 18  05 10 33  40369
14 01 18  05 11 03  40382
14 01 18  05 11 33  40387
14 01 18  05 12 03  40365
14 01 18  05 12 33  40359
14 01 18  05 13 03  40359
14 01 18  05 13 33  40348
14 01 18  05 14 03  40359
14 01 18  05 14 33  40317
14 01 18  05 15 03  40326
14 01 18  05 15 33  40325
14 01 18  05 16 03  40316
14 01 18  05 16 33  40307
14 01 18  05 17 03  40302
14 01 18  05 17 33  40318
14 01 18  05 18 03  40289
14 01 18  05 18 33  40303
14 01 18  05 19 03  40277
14 01 18  05 19 33  40262
14 01 18  05 20 03  40270
14 01 18  05 20 33  40259
14 01 18  05 21 03  40261
14 01 18  05 21 33  40255
14 01 18  05 22 03  40227
14 01 18  05 22 33  40245
14 01 18  05 23 02  40226
14 01 18  05 23 33  40240
14 01 18  05 24 03  40220
14 01 18  05 24 33  40212
14 01 18  05 25 03  40208
14 01 18  05 25 33  40193
14 01 18  05 26 03  40181
14 01 18  05 26 33  40199
14 01 18  05 27 03  40189
14 01 18  05 27 33  40161
14 01 18  05 28 03  40171
14 01 18  05 28 33  40172
14 01 18  05 29 03  40187
14 01 18  05 29 33  40157
14 01 18  05 30 03  40143
14 01 18  05 30 33  40138
14 01 18  05 31 03  40122
14 01 18  05 31 33  40164
14 01 18  05 32 03  40119
14 01 18  05 32 33  40135
14 01 18  05 33 03  40117
14 01 18  05 33 33  40095
14 01 18  05 34 03  40096
14 01 18  05 34 33  40087
14 01 18  05 35 03  40093
14 01 18  05 35 33  40058
14 01 18  05 36 03  40079
14 01 18  05 36 33  40078
14 01 18  05 37 03  40063
14 01 18  05 37 33  40054
14 01 18  05 38 03  40046
14 01 18  05 38 33  40048
14 01 18  05 39 03  40057
14 01 18  05 39 33  40043
14 01 18  05 40 03  40043
14 01 18  05 40 33  40022
14 01 18  05 41 03  40042
14 01 18  05 41 33  40023
14 01 18  05 42 03  40020
14 01 18  05 42 33  40021
